country,date,experiment_id,order_id,spend_usd,user_bucket,user_id,vertical
TR,2017-04-02,12624549,7477923936411231438,2.745827,15,2614158490015550098,GAMES
,,12624548,,0,5,8504665043942269936,
,,12624548,,0,10,1522419112961754408,
,,12624549,,0,8,7841125320395442774,
,,12624549,,0,11,12842040596056341081,
,,12624548,,0,20,17837109646460631244,
,,12624549,,0,10,11046445200501393868,
,,12624549,,0,15,2322883982370112235,
,,12624549,,0,8,10440668526067140158,
,,12624548,,0,19,8734545458744594776,
,,12624548,,0,8,5007624577117181418,
,,12624548,,0,11,11678703970201513925,
,,12624548,,0,13,6977582775927136684,
,,12624549,,0,17,6921063233128362166,
JP,2017-04-07,12624548,12929936334807191325,1.262439,17,6486389964360733056,GAMES
,,12624548,,0,9,12305381307375191734,
,,12624548,,0,18,2589703708904881813,
,,12624548,,0,5,16099131571404003544,
,,12624548,,0,15,5207517157512403527,
,,12624548,,0,15,8659317941377787818,
,,12624549,,0,1,13898246732173610,
,,12624549,,0,13,14891473486331191982,
,,12624548,,0,12,3022160668225057999,
,,12624549,,0,1,15833177461225144013,
ID,2017-04-01,12624548,7383595032303830590,1.013674,8,1893651073687169673,GAMES
ID,2017-04-06,12624548,15652901435712905161,1.013078,8,1893651073687169673,GAMES
ID,2017-04-01,12624548,10581492511457947860,1.013674,8,1893651073687169673,GAMES
,,12624548,,0,7,15269228315855967200,
,,12624548,,0,3,16077992966268353888,
,,12624549,,0,11,17800966304285150006,
,,12624548,,0,20,6085814796740815342,
,,12624549,,0,1,3347072656742539296,
,,12624549,,0,2,11249114383874187967,
,,12624548,,0,5,11686934009043816300,
,,12624548,,0,14,2552211325970004696,
,,12624548,,0,5,11910068927492131373,
,,12624549,,0,7,9775565585391745854,
BR,2017-04-04,12624549,8552378333483326368,0.804357,8,17570676414942008622,GAMES
,,12624549,,0,12,3360493753223289649,
,,12624549,,0,20,4968423512488597522,
,,12624549,,0,17,9580515422308639457,
,,12624549,,0,7,4753323075376912792,
,,12624548,,0,13,8180287477187706848,
,,12624548,,0,17,899086789334898204,
,,12624548,,0,3,7452235006374079008,
,,12624548,,0,5,15319956189412551331,
,,12624548,,0,1,8332224807532264718,
US,2017-04-04,12624549,13353918702903506980,4.99,5,3714848526294380704,GAMES
,,12624548,,0,6,5003053213925778901,
,,12624549,,0,13,18257221454147498460,
,,12624548,,0,2,1946736105591552367,
JP,2017-04-07,12624549,11378117870454871416,14.427879,3,11018791900819535226,GAMES
JP,2017-04-07,12624549,6532724438727407506,26.150531,3,11018791900819535226,GAMES
JP,2017-04-01,12624549,15401406303396094889,21.518474,3,11018791900819535226,GAMES
,,12624548,,0,19,5899166738834391923,
,,12624549,,0,6,10855234902451696355,
,,12624548,,0,8,17696817457643239284,
,,12624548,,0,17,16103419295603527178,
,,12624548,,0,11,16021058286408632670,
,,12624549,,0,11,10688485650822762158,
,,12624549,,0,12,11877536847680638609,
,,12624548,,0,3,17138592998933295432,
,,12624549,,0,15,7917056085694039678,
,,12624549,,0,17,12942881712397839862,
,,12624549,,0,10,13892018512663735899,
,,12624549,,0,5,12398953602033156705,
,,12624549,,0,5,560404646991080225,
JP,2017-04-06,12624549,13695990062726660070,6.498475,19,4154669223302101225,GAMES
,,12624549,,0,4,1085478418115807201,
JP,2017-04-01,12624549,12108317511109388791,48.416566,10,17863371998519698911,GAMES
JP,2017-04-01,12624549,1157068725957716003,48.416566,10,17863371998519698911,GAMES
JP,2017-04-01,12624549,6794175539642837841,48.416566,10,17863371998519698911,GAMES
JP,2017-04-06,12624549,16170370485522510832,88.451472,10,17863371998519698911,GAMES
JP,2017-04-01,12624549,17462299293576230483,48.416566,10,17863371998519698911,GAMES
JP,2017-04-01,12624549,13976624662514640575,48.416566,10,17863371998519698911,GAMES
JP,2017-04-06,12624549,11132513563155435795,48.738566,10,17863371998519698911,GAMES
JP,2017-04-01,12624549,14436529957147093174,48.416566,10,17863371998519698911,GAMES
JP,2017-04-06,12624549,12919683507929167587,88.451472,10,17863371998519698911,GAMES
JP,2017-04-01,12624549,16486861954648793227,48.416566,10,17863371998519698911,GAMES
JP,2017-04-01,12624549,5983525301911989680,48.416566,10,17863371998519698911,GAMES
JP,2017-04-05,12624549,10472658393223929757,48.717045,10,17863371998519698911,GAMES
JP,2017-04-01,12624549,5879945464312732956,26.898092,10,17863371998519698911,GAMES
JP,2017-04-01,12624549,1682191080902772629,48.416566,10,17863371998519698911,GAMES
JP,2017-04-01,12624549,10551966054341509191,48.416566,10,17863371998519698911,GAMES
,,12624548,,0,10,13191229468226339715,
,,12624549,,0,15,948165828274508648,
,,12624549,,0,9,6135804587266548987,
,,12624548,,0,13,6959904637008676754,
JP,2017-04-04,12624548,1917784530785317893,6.495606,18,13851593864545079567,GAMES
JP,2017-04-07,12624548,7546697803446907926,6.492545,18,13851593864545079567,GAMES
JP,2017-04-07,12624548,17375099607874472593,2.164181,18,13851593864545079567,GAMES
JP,2017-04-07,12624548,9523689770828822601,6.492545,18,13851593864545079567,GAMES
JP,2017-04-01,12624548,3359757977151847889,6.455542,18,13851593864545079567,GAMES
JP,2017-04-04,12624548,4816588104202377440,6.495606,18,13851593864545079567,GAMES
JP,2017-04-03,12624548,253991466791617634,6.481476,18,13851593864545079567,GAMES
JP,2017-04-03,12624548,15856035800292437104,2.160492,18,13851593864545079567,GAMES
JP,2017-04-04,12624548,9034193298305155171,6.508501,18,13851593864545079567,GAMES
JP,2017-04-02,12624548,6639435612230305556,2.151847,18,13851593864545079567,GAMES
JP,2017-04-02,12624548,12759429685227917009,6.455542,18,13851593864545079567,GAMES
,,12624548,,0,6,13376807334918330778,
,,12624548,,0,1,16692654638690546500,
US,2017-04-03,12624549,7538940505148452726,1.99,10,7232586150937462486,GAMES
,,12624549,,0,10,2676509143202097331,
AT,2017-04-01,12624549,13815999582826879773,10.661877,1,10712080054886617313,GAMES
,,12624548,,0,16,15156307274056709343,
,,12624548,,0,7,15812098943956263706,
,,12624549,,0,3,14999249475825649055,
,,12624548,,0,20,7846670874057153088,
,,12624549,,0,19,17349911311649705312,
,,12624549,,0,13,12531955164409836044,
,,12624548,,0,9,5340780642402272650,
,,12624548,,0,9,10419806722491826453,
,,12624548,,0,7,5188762789237734703,
,,12624548,,0,1,5363492476110451497,
,,12624549,,0,5,5420436552991506776,
,,12624548,,0,10,8212689352252587631,
,,12624549,,0,16,4606749575526692732,
,,12624549,,0,12,246388249028072591,
,,12624549,,0,3,7453369187865728441,
,,12624549,,0,16,10179610805268834142,
,,12624549,,0,11,1853128369127031752,
,,12624549,,0,7,2351498137544106388,
,,12624549,,0,1,3196796188912179015,
,,12624548,,0,2,11005468490566949500,
,,12624549,,0,12,5865635647875719614,
,,12624548,,0,12,4986311189836762379,
,,12624549,,0,2,18194298056896363097,
,,12624549,,0,19,14543250825932902158,
PL,2017-04-07,12624548,15517565187401056801,2.009416,17,4283843676073468942,GAMES
,,12624549,,0,8,5926428295963914374,
,,12624548,,0,19,9450343069075187701,
,,12624548,,0,18,543498114239877944,
,,12624549,,0,17,5500382843670449904,
,,12624549,,0,2,16146494913615857271,
,,12624549,,0,16,11866434492648424769,
,,12624548,,0,14,9657484445195160552,
,,12624549,,0,14,393423256479928980,
,,12624548,,0,15,8389423797304189166,
,,12624548,,0,5,2358402751469064898,
,,12624548,,0,2,4891710834413248270,
,,12624548,,0,15,5873371521556326580,
,,12624548,,0,10,2114964865774012257,
,,12624548,,0,18,1674372691288943601,
,,12624548,,0,4,11474053478200696963,
,,12624548,,0,3,8106393058322895634,
,,12624549,,0,4,8790381260574907700,
,,12624548,,0,20,14010782192528026577,
,,12624549,,0,15,4476176863646824926,
TR,2017-04-05,12624549,6682324408964322487,1.431776,9,15822233178122755366,GAMES
,,12624549,,0,3,5327206855211233354,
,,12624548,,0,15,14107849371380292092,
,,12624549,,0,12,5756783001340246505,
,,12624549,,0,16,10851052848614841741,
,,12624549,,0,17,11654771482764159087,
,,12624549,,0,11,11155853568712806995,
,,12624549,,0,14,14777000136102013820,
,,12624548,,0,19,9386504520378170151,
,,12624549,,0,1,6484962532019650265,
US,2017-04-01,12624549,14227132363230209934,1.96,14,2802686256145059930,GAMES
US,2017-04-02,12624549,18029243325840497409,1.96,14,2802686256145059930,GAMES
US,2017-04-01,12624549,13357269801055379761,1.96,14,2802686256145059930,GAMES
,,12624548,,0,7,18137852423875402210,
,,12624548,,0,5,617148365306450973,
,,12624548,,0,16,4683015228596390211,
,,12624548,,0,9,9286127390725203644,
,,12624548,,0,8,9659593114532666954,
,,12624549,,0,16,14310759435975895468,
SG,2017-04-01,12624548,1418313311235974453,1.059217,6,6711672375561327763,GAMES
SG,2017-04-06,12624548,4661359747736994740,49.19957,6,6711672375561327763,GAMES
US,2017-04-06,12624548,299424915184327573,1.99,6,9415528429741137488,GAMES
,,12624548,,0,20,3482053590505859132,
,,12624548,,0,4,14918042345270859379,
,,12624548,,0,8,16226565792130197929,
,,12624549,,0,17,16399725997173137046,
,,12624548,,0,17,6756834634357253625,
,,12624549,,0,9,11584977713398442552,
,,12624548,,0,1,281870168352474348,
,,12624548,,0,3,6228418536435377901,
,,12624549,,0,11,15165328704461244141,
,,12624549,,0,20,5232462281409478856,
,,12624548,,0,6,1370371263901264374,
,,12624549,,0,20,2443948828455145576,
JP,2017-04-03,12624548,10782336499158449686,1.080246,11,6254879328945334430,GAMES
JP,2017-04-05,12624548,2395983941058432734,1.082601,11,6254879328945334430,GAMES
JP,2017-04-06,12624548,17731390336955104649,1.083079,11,6254879328945334430,GAMES
,,12624548,,0,14,7935759207743603318,
,,12624548,,0,5,4774840282629776774,
,,12624548,,0,4,6607531602485755337,
,,12624549,,0,3,10311591883803532368,
,,12624549,,0,4,9752565903282324548,
,,12624549,,0,20,15062007869245865218,
,,12624549,,0,14,9513120617567657546,
,,12624548,,0,5,13836693040257036533,
,,12624548,,0,15,18140866716092441915,
,,12624549,,0,2,1649995655727418814,
FR,2017-04-02,12624549,17040186869595035134,21.334427,7,12143559042580798444,GAMES
US,2017-04-07,12624548,14984172559393415622,4.99,6,148002702634294097,GAMES
,,12624548,,0,7,7328021156485430415,
,,12624549,,0,10,15045250421235576024,
,,12624549,,0,17,2186186338824506771,
,,12624548,,0,6,17892679685780576226,
DE,2017-04-04,12624549,4420904314969613705,8.520245,8,9883705759550711371,MOVIES
DE,2017-04-04,12624549,11170934152292006177,4.25479,8,9883705759550711371,MOVIES
,,12624548,,0,18,2979823770370390501,
,,12624549,,0,11,1000959496388031760,
,,12624548,,0,15,3886886416984385239,
,,12624548,,0,9,842563306052327212,
,,12624549,,0,7,10582864808201253809,
,,12624549,,0,2,3797306452634570817,
,,12624548,,0,1,14721649095384347589,
,,12624548,,0,6,11529595826046910754,
,,12624548,,0,8,13591683643807080540,
,,12624549,,0,12,6108925378892886198,
,,12624549,,0,10,486798075231034835,
,,12624548,,0,18,17903758968482089493,
,,12624549,,0,12,11440473488808743505,
,,12624549,,0,18,10906278548118787350,
,,12624548,,0,14,5494238698001410762,
,,12624549,,0,20,1546658890768665088,
,,12624548,,0,9,18131128518681175911,
,,12624549,,0,12,4516482098419535705,
,,12624548,,0,14,13722748510787492071,
,,12624548,,0,16,9731038686490068809,
,,12624548,,0,18,5143799744608785809,
,,12624548,,0,10,10431472979115420120,
,,12624548,,0,15,7664307223393889023,
,,12624548,,0,5,10060495875913863637,
,,12624548,,0,18,8886555637726336503,
,,12624549,,0,8,6840823302514903461,
,,12624548,,0,4,10040917535000167994,
,,12624549,,0,20,7496199979613391665,
,,12624549,,0,4,6340589954295628350,
US,2017-04-03,12624548,3409645162673585386,14.99,8,9409345466183683899,GAMES
US,2017-04-03,12624548,5264870976831157326,14.99,8,9409345466183683899,GAMES
US,2017-04-05,12624548,5502393657072588839,14.99,8,9409345466183683899,GAMES
,,12624549,,0,3,7003487526188736178,
US,2017-04-06,12624548,4146279169603009494,1.99,20,8394200013876320045,GAMES
US,2017-04-06,12624548,11511945218762666590,1.99,20,8394200013876320045,GAMES
,,12624548,,0,10,6728588069263107735,
,,12624549,,0,18,6408897701523931964,
,,12624548,,0,16,9594223568239444851,
,,12624549,,0,17,3981795036646260493,
GB,2017-04-05,12624549,17956745411505847127,0.773608,9,4300087108362762431,GAMES
,,12624548,,0,10,1820815275635701898,
,,12624549,,0,2,13207270558626599698,
,,12624548,,0,5,13050402093770289616,
,,12624549,,0,9,1937387156594678882,
,,12624548,,0,5,16679138534870446648,
,,12624549,,0,8,17729599844253427753,
,,12624548,,0,8,281016239373040908,
,,12624549,,0,10,15576161700957198779,
,,12624548,,0,4,8213553488089675913,
,,12624549,,0,9,744004403166009747,
,,12624548,,0,17,8985326772000743318,
,,12624549,,0,11,17570012563857826969,
ID,2017-04-02,12624549,2870275252303006245,1.022607,1,104506497689772506,GAMES
,,12624549,,0,7,14769025524597855732,
ES,2017-04-02,12624549,192295771329067492,1.270033,13,4790241143633321701,GAMES
,,12624549,,0,15,15745049036890287219,
,,12624548,,0,1,13592704904496172263,
,,12624549,,0,14,3894826506426392284,
,,12624548,,0,19,2490941264938038691,
FR,2017-04-05,12624549,6479406634364874917,41.597791,3,5482710330458039253,GAMES
FR,2017-04-03,12624549,3659791798680739325,10.65427,3,5482710330458039253,GAMES
JP,2017-04-03,12624548,15066824527106020728,2.160492,11,13986685063595116702,GAMES
AT,2017-04-01,12624549,6849040377355354671,9.594622,9,14625640117659796845,GAMES
AT,2017-04-01,12624549,7427092356856955286,9.594622,9,14625640117659796845,GAMES
JP,2017-04-01,12624549,2069511259372692979,4.303694,14,6744172628354530659,GAMES
JP,2017-04-01,12624549,3983268599138300507,6.455542,14,6744172628354530659,GAMES
JP,2017-04-01,12624549,13312289211748352588,3.227771,14,6744172628354530659,GAMES
JP,2017-04-01,12624549,8777881283071842120,3.227771,14,6744172628354530659,GAMES
,,12624549,,0,13,8671752464463407056,
,,12624549,,0,14,1942556125067817913,
,,12624548,,0,16,9435878376057764364,
,,12624548,,0,20,17203019634787225215,
,,12624548,,0,16,17471949561621636212,
,,12624548,,0,19,18441262046597358274,
,,12624549,,0,6,10049769416017082882,
,,12624548,,0,13,15013664439171106665,
,,12624549,,0,12,8270603909160264129,
,,12624549,,0,12,15334558522611446312,
,,12624548,,0,12,9257236163019305021,
,,12624549,,0,14,16499866779464174827,
,,12624548,,0,6,17660524371573013353,
,,12624548,,0,5,16823215080496492314,
,,12624548,,0,14,9102586985867755625,
,,12624549,,0,15,6879702728244261969,
,,12624548,,0,1,17189553071025236067,
,,12624548,,0,19,17778463350725590129,
,,12624548,,0,14,406681195967162814,
,,12624548,,0,18,17488682527525341273,
,,12624549,,0,1,15890706254149641715,
,,12624548,,0,11,13414785940813205926,
,,12624549,,0,16,5197491454590506113,
,,12624548,,0,5,4365580774431049340,
,,12624548,,0,19,9919002303627728969,
,,12624549,,0,12,6766819862063505769,
US,2017-04-06,12624548,16501674424223781215,0.99,14,9654221937845679944,GAMES
,,12624549,,0,9,3435729094420911553,
,,12624549,,0,18,16170619071100429258,
,,12624549,,0,14,17671163541050040594,
,,12624549,,0,17,7221166193674070690,
,,12624549,,0,15,1822300573862879438,
,,12624548,,0,8,7495690164496604765,
,,12624548,,0,2,2632600783472159553,
,,12624549,,0,13,18017524070085442540,
,,12624549,,0,15,14920865485457910882,
,,12624549,,0,7,5193617076763211783,
,,12624548,,0,10,2561095925397267508,
,,12624548,,0,18,14935053532266700780,
,,12624548,,0,9,14900727719843945020,
,,12624548,,0,10,13077501552759231998,
,,12624548,,0,4,3554726728076478859,
,,12624548,,0,5,3032746325915886942,
,,12624549,,0,4,3254872282450389216,
,,12624548,,0,7,2089320105250356821,
,,12624548,,0,2,12700434075764518324,
,,12624548,,0,19,8788070029378030842,
,,12624548,,0,19,16527452586941569816,
,,12624548,,0,14,2029950920382957735,
GB,2017-04-07,12624549,3552977831607874121,2.467122,18,1694763209670795708,GAMES
GB,2017-04-06,12624549,13336721953158455614,2.481801,18,1694763209670795708,GAMES
,,12624548,,0,9,17203383258332080384,
,,12624548,,0,20,18013479116957858147,
,,12624548,,0,10,17870644250472158598,
,,12624548,,0,11,11299167019726227284,
,,12624549,,0,6,13823097183447031656,
,,12624549,,0,18,3861851207885117485,
,,12624548,,0,4,10092228874880456662,
,,12624548,,0,1,15056404967358863571,
,,12624549,,0,4,13954526853854254319,
,,12624548,,0,5,2345182383764920098,
,,12624548,,0,4,1923812426998816354,
,,12624549,,0,7,16268353480764335627,
,,12624549,,0,6,10483140898232325174,
,,12624548,,0,19,18143030507289216034,
,,12624549,,0,2,16772297732607204963,
,,12624548,,0,18,1977174161506524220,
,,12624548,,0,20,17584718812276615252,
,,12624548,,0,2,10347668049037177617,
,,12624549,,0,17,9212098403939901449,
,,12624549,,0,2,1312495958401205428,
,,12624549,,0,14,4565364042966364476,
,,12624548,,0,18,12203445035553879915,
,,12624549,,0,5,16411230457353480648,
,,12624548,,0,19,6200397384297092476,
,,12624549,,0,10,11029409002539982378,
,,12624549,,0,2,13003692222707145950,
,,12624549,,0,13,15051505559898525059,
,,12624548,,0,7,17991311026086722862,
,,12624549,,0,2,12581299420276718303,
,,12624548,,0,12,9121502413440245943,
,,12624548,,0,6,17814668363752933195,
,,12624548,,0,11,11740440192990941417,
,,12624548,,0,5,15751394971275584129,
,,12624548,,0,13,7853306910449947225,
,,12624548,,0,17,13285206061341584654,
,,12624548,,0,14,1334468861719344186,
,,12624549,,0,5,11608777980387065954,
,,12624549,,0,3,11000924087036339062,
JP,2017-04-01,12624549,7579055072776982645,6.455542,9,15677015374729535895,GAMES
JP,2017-04-02,12624549,14891083660891296590,2.151847,9,15677015374729535895,GAMES
JP,2017-04-06,12624549,4913320381179693198,2.166158,9,15677015374729535895,GAMES
,,12624548,,0,12,15464910902145422393,
,,12624549,,0,1,18217978717493547018,
,,12624549,,0,15,14047574065817777020,
,,12624549,,0,7,97202624027972329,
,,12624549,,0,16,14662091348761314904,
,,12624549,,0,3,5089750176538649062,
,,12624549,,0,12,5614412064158717075,
,,12624549,,0,3,8548134083392703606,
,,12624548,,0,1,11504785716878225263,
,,12624548,,0,6,548619787294003690,
,,12624549,,0,16,4439743004123223927,
,,12624548,,0,10,2907305607796471427,
,,12624549,,0,3,16694913773914045298,
,,12624549,,0,9,14018629274109892484,
,,12624548,,0,9,3741646852870601176,
,,12624548,,0,16,11287309442913499784,
,,12624548,,0,9,422430899591322460,
,,12624548,,0,10,6885293768155793978,
,,12624549,,0,5,12649583549906075587,
US,2017-04-07,12624548,664244247474044818,0.99,13,895330741741058228,GAMES
US,2017-04-01,12624548,6955599218474126907,0.99,13,895330741741058228,GAMES
US,2017-04-05,12624548,7992971193857503505,0.99,13,895330741741058228,GAMES
US,2017-04-03,12624548,2952810249117401963,0.99,13,895330741741058228,GAMES
US,2017-04-05,12624548,5873826132501554246,4.99,13,895330741741058228,GAMES
US,2017-04-04,12624548,4084135824785195251,0.99,13,895330741741058228,GAMES
US,2017-04-02,12624548,11061486499766126093,6.99,13,895330741741058228,GAMES
US,2017-04-01,12624548,3234529104824104092,0.99,13,895330741741058228,GAMES
US,2017-04-05,12624548,12509545503493822093,0.99,13,895330741741058228,GAMES
US,2017-04-06,12624548,5740549491565769049,0.99,13,895330741741058228,GAMES
US,2017-04-07,12624548,8914520295763809091,0.99,13,895330741741058228,GAMES
US,2017-04-01,12624548,3518567787747178243,0.99,13,895330741741058228,GAMES
US,2017-04-07,12624548,17214265693322931472,0.99,13,895330741741058228,GAMES
,,12624548,,0,6,3551452218664633462,
,,12624549,,0,19,11565565065199238150,
,,12624548,,0,1,3483008175129094994,
,,12624549,,0,11,2945440403262819064,
,,12624548,,0,19,12353464416188802352,
,,12624548,,0,9,6874691841334719132,
,,12624549,,0,16,3118703682174381473,
,,12624548,,0,9,3280633167762786592,
,,12624549,,0,12,14925252776122012364,
,,12624549,,0,17,8694830306621821134,
,,12624548,,0,10,14521864253669127628,
,,12624549,,0,16,5388801348887743583,
,,12624549,,0,20,1487268798566900191,
,,12624548,,0,12,5243756395582957084,
,,12624549,,0,9,86084936731833570,
,,12624548,,0,20,9085817835972747780,
,,12624549,,0,20,3996241579085515777,
,,12624548,,0,10,1425988834135076850,
,,12624549,,0,3,2507020906885792541,
,,12624549,,0,18,17000768422439918901,
US,2017-04-06,12624548,18013818045858234281,4.99,12,8309833765889676005,GAMES
,,12624549,,0,2,16046892036782855060,
,,12624548,,0,9,2625338855391117226,
,,12624549,,0,14,2743506262787640919,
,,12624549,,0,15,8259293773467180869,
,,12624548,,0,20,2665901315906627546,
,,12624548,,0,13,1038576200438161783,
,,12624549,,0,3,6092679453810224311,
,,12624549,,0,14,11146550272385811336,
,,12624549,,0,19,15181946270012106926,
,,12624549,,0,9,8803468339151439994,
,,12624548,,0,18,2110723161690928301,
,,12624549,,0,19,604194184706775952,
,,12624549,,0,2,15346260985575795130,
,,12624549,,0,13,8784407130316398450,
,,12624549,,0,20,11965344223747801880,
,,12624548,,0,5,7838141019925246880,
,,12624548,,0,7,5648959480956143906,
,,12624549,,0,17,1609613301042541783,
,,12624549,,0,5,740409698909955140,
,,12624548,,0,13,15968832771360380039,
,,12624548,,0,9,15607026695110275890,
KR,2017-04-02,12624548,14074042735877824120,1.967007,5,310984443034424405,GAMES
,,12624549,,0,3,4535692256901830781,
,,12624548,,0,14,3981142582758950571,
,,12624548,,0,2,1582836880141094288,
,,12624549,,0,18,8623926183344884463,
,,12624548,,0,3,12046100875960788417,
,,12624548,,0,14,87428808053391879,
,,12624549,,0,12,10926795983381083051,
,,12624548,,0,19,4435612579521551583,
,,12624548,,0,2,6957091036709295000,
,,12624549,,0,7,7483559241696562313,
BR,2017-04-02,12624549,9574750215211412727,0.946464,18,999370633742576034,GAMES
,,12624549,,0,6,12696024751440179200,
,,12624549,,0,5,15297868374458879540,
,,12624549,,0,7,14599988368166970210,
FR,2017-04-01,12624548,8202513978065817089,1.056582,9,11932669954129344581,GAMES
FR,2017-04-01,12624548,14931274300810813103,1.056582,9,11932669954129344581,GAMES
FR,2017-04-01,12624548,6903585292358970682,14.930897,9,11932669954129344581,GAMES
,,12624549,,0,1,6006835984259391957,
,,12624548,,0,17,3435932445379548873,
,,12624548,,0,11,1048080661754146846,
,,12624549,,0,3,840707269177053014,
,,12624549,,0,16,2078436413821805434,
,,12624548,,0,1,13228404431248734589,
,,12624549,,0,7,13585401337770389047,
,,12624548,,0,3,6696563150469082153,
US,2017-04-06,12624548,2026590096463669757,9.99,11,8154583371795282221,GAMES
,,12624549,,0,8,8136720089896568566,
,,12624548,,0,1,1305301178732942176,
,,12624548,,0,19,5806504364817050146,
,,12624549,,0,14,3566059599203582012,
,,12624549,,0,18,7878588680353277958,
,,12624549,,0,15,8345514996195894530,
,,12624548,,0,16,1767810899870738185,
,,12624548,,0,1,9115265176180266507,
,,12624548,,0,8,888326538981887677,
,,12624549,,0,13,16310569720172511325,
,,12624549,,0,7,8713000892412346055,
ES,2017-04-06,12624549,16191500712585505176,2.119813,19,2690849884741222959,GAMES
,,12624549,,0,3,15869266147263060833,
,,12624548,,0,7,1188912847349248358,
,,12624548,,0,8,11341687418817882753,
,,12624549,,0,14,2134306109765976232,
,,12624548,,0,11,9417800955977908611,
TR,2017-04-04,12624548,13273421969840472491,0.815536,14,14773521942405713341,GAMES
TR,2017-04-04,12624548,9431681686313119065,0.815536,14,14773521942405713341,GAMES
TR,2017-04-07,12624548,12188594532508015786,0.801406,14,14773521942405713341,GAMES
,,12624549,,0,9,3354983302904861797,
,,12624549,,0,20,10584260184921668766,
,,12624549,,0,7,6674816715940290327,
,,12624549,,0,12,8798620928192409871,
,,12624548,,0,1,3632075239043728845,
,,12624548,,0,5,17309977083430519669,
,,12624549,,0,8,14468666031040516999,
,,12624549,,0,14,5655914250995915497,
US,2017-04-07,12624549,16964126864091360091,9.99,7,16273633071694491265,GAMES
US,2017-04-04,12624549,934156954289526676,0.99,7,16273633071694491265,GAMES
DE,2017-04-07,12624548,9798870316894657048,1.050354,3,15000672897812274541,GAMES
,,12624549,,0,10,9124046816600412031,
,,12624549,,0,20,11124295817415721121,
AU,2017-04-01,12624549,13466984741681605242,16.412146,19,5311472794514442453,GAMES
GB,2017-04-06,12624548,16557410670707408448,4.976074,2,9854864569352959036,GAMES
,,12624549,,0,5,4777643072285258548,
,,12624548,,0,9,3041987438153329426,
,,12624548,,0,15,403944216150820243,
,,12624549,,0,5,363476369746865390,
,,12624548,,0,15,5671413810256127011,
US,2017-04-03,12624549,4683400102012591428,0.99,19,1864520922427398122,GAMES
,,12624548,,0,10,16183338649359813470,
,,12624548,,0,16,11167340754308726013,
,,12624548,,0,10,11727243130431548172,
,,12624549,,0,18,4434568183410374873,
